Product_ID,Category,Store_Name,Customer_Name,Sales_Volume,Stock_Level,Demand_Forecast,Sentiment_Score,Seasonal,Last_Restock_Date,Manufacturer_ID,Product_Suggestion,Predictive_Alert,User_Bought_Products,Latitude,Longitude
Salt,Groceries,Store_P,Customer_32,272,31,61,0.29,No,20-09-2024,Manufacturer_9,Bedding_Set,True,"['Vacuum_Cleaner', 'Sneakers']",35.2271,-80.8431
Leash,Fashion,Store_C,Customer_31,172,184,23,0.63,Yes,20-09-2024,Manufacturer_18,Body_Lotion,True,"['Health_Bar', 'Digital_Camera', 'Womens_Sandals']",41.8781,-87.6298
Dog_Food,Electronics,Store_L,Customer_33,370,104,290,0.89,Yes,18-09-2024,Manufacturer_11,Sugar,False,"['Mens_T_Shirt', 'Grooming_Kit', 'Vitamins', 'Pain_Relief_Tablets', 'Mobile_Phone']",25.7617,-80.1918
Yoga_Mat,Groceries,Store_J,Customer_63,270,195,152,-0.61,No,08-09-2024,Manufacturer_5,Yoga_Mat,True,"['Conditioner', 'Organic_Banana', 'Laptop', 'Mobile_Phone']",30.2672,-97.7431
Face_Wash,Personal Care,Store_F,Customer_37,405,10,226,-0.12,Yes,19-10-2024,Manufacturer_17,Rice,True,"['Face_Cream', 'Yoga_Mat']",39.7392,-104.9903
Scarf,Pet Supplies,Store_M,Customer_43,15,68,95,0.61,Yes,17-10-2024,Manufacturer_5,Sugar,False,"['Toothpaste', 'Handbag', 'Digital_Camera', 'Vitamins']",36.1699,-115.1398
Chicken_Breast,Fashion,Store_H,Customer_23,488,28,240,-0.48,Yes,09-09-2024,Manufacturer_13,Shampoo,True,"['Pet_Toys', 'Dog_Food', 'Mobile_Phone', 'Face_Wash']",32.7157,-117.1611
Pain_Relief_Tablets,Pet Supplies,Store_E,Customer_63,408,102,80,0.02,Yes,30-09-2024,Manufacturer_5,USB_C_Charger,True,"['Pasta', 'Salt', 'Olive_Oil', 'Kitchen_Blender', 'Pet_Carrier']",33.4484,-112.074
Protein_Shake,Health,Store_C,Customer_99,188,174,213,0.91,No,25-09-2024,Manufacturer_15,Jeans,True,"['Conditioner', 'Handbag']",41.8781,-87.6298
First_Aid_Kit,Pet Supplies,Store_R,Customer_21,486,126,298,-0.15,No,05-09-2024,Manufacturer_1,Pasta,False,"['Soap', 'Fitness_Tracker', 'Pet_Collar']",45.5122,-122.6587
Womens_Dress,Health,Store_R,Customer_28,151,125,95,-0.61,Yes,10-09-2024,Manufacturer_20,Whole_Wheat_Bread,True,"['Laptop', 'Health_Bar', 'Cookware_Set', 'Wireless_Headphones', 'Dining_Set']",45.5122,-122.6587
Leash,Personal Care,Store_A,Customer_71,489,66,255,0.3,Yes,08-10-2024,Manufacturer_18,Body_Lotion,True,['Face_Cream'],40.7128,-74.006
Body_Lotion,Personal Care,Store_O,Customer_68,65,34,220,-0.29,No,05-10-2024,Manufacturer_5,Olive_Oil,False,['Digital_Camera'],44.9778,-93.265
Salt,Pet Supplies,Store_N,Customer_36,357,77,261,0.86,Yes,12-09-2024,Manufacturer_15,Deodorant,True,"['Washing_Machine', 'Pet_Bed', 'Pet_Toys', 'Salt']",38.9072,-77.0369
Air_Purifier,Home Essentials,Store_O,Customer_30,482,13,215,-0.2,No,22-10-2024,Manufacturer_19,Fresh_Milk,False,"['Jeans', 'Vitamins', 'Mens_T_Shirt', 'Scarf', 'Vacuum_Cleaner']",44.9778,-93.265
Pet_Carrier,Electronics,Store_B,Customer_95,27,94,264,0.81,Yes,29-09-2024,Manufacturer_9,Pet_Toys,True,"['Perfume', 'Handbag', 'Laptop', 'Blood_Pressure_Monitor', 'Dog_Food']",34.0522,-118.2437
Pasta,Electronics,Store_I,Customer_100,355,65,19,0.6,No,02-09-2024,Manufacturer_9,Mobile_Phone,False,"['Sunglasses', 'Washing_Machine', 'Power_Bank', 'Deodorant']",37.7749,-122.4194
Whole_Wheat_Bread,Electronics,Store_I,Customer_29,326,89,191,0.73,No,24-09-2024,Manufacturer_17,Pain_Relief_Tablets,False,"['Pet_Toys', 'Pet_Shampoo']",37.7749,-122.4194
Washing_Machine,Fashion,Store_J,Customer_72,366,165,67,0.62,Yes,24-09-2024,Manufacturer_14,Rice,False,"['Pet_Bed', 'Wrist_Watch', 'First_Aid_Kit', 'Body_Lotion']",30.2672,-97.7431
USB_C_Charger,Groceries,Store_S,Customer_60,385,89,249,0.17,Yes,10-10-2024,Manufacturer_19,Womens_Dress,True,"['Pet_Shampoo', 'Pet_Collar', 'Vitamins', 'Sports_Bottle']",32.7767,-96.797
Iron,Electronics,Store_D,Customer_64,500,6,94,-0.43,No,02-10-2024,Manufacturer_3,Air_Purifier,False,['Womens_Dress'],29.7604,-95.3698
Deodorant,Electronics,Store_Q,Customer_72,412,145,163,-0.95,Yes,10-10-2024,Manufacturer_12,First_Aid_Kit,True,"['Yoga_Mat', 'Weight_Scale', 'Smart_Watch', 'Organic_Banana', 'Microwave_Oven']",39.9526,-75.1652
USB_C_Charger,Personal Care,Store_N,Customer_10,310,102,186,0.79,No,01-10-2024,Manufacturer_10,Fresh_Milk,True,"['Dining_Set', 'Wireless_Headphones']",38.9072,-77.0369
Pet_Toys,Groceries,Store_J,Customer_32,225,104,176,0.46,No,12-09-2024,Manufacturer_8,Shampoo,False,"['Weight_Scale', 'Shampoo', 'Cookware_Set', 'Fitness_Tracker', 'Power_Bank']",30.2672,-97.7431
Shampoo,Electronics,Store_J,Customer_15,466,87,262,0.43,Yes,06-10-2024,Manufacturer_7,Jeans,False,"['USB_C_Charger', 'Smart_Watch', 'LED_TV', 'Cookware_Set', 'Wrist_Watch']",30.2672,-97.7431
Fresh_Milk,Groceries,Store_S,Customer_95,416,97,122,0.2,No,26-09-2024,Manufacturer_10,Body_Lotion,True,"['Salt', 'Soap', 'Digital_Camera']",32.7767,-96.797
Health_Bar,Health,Store_F,Customer_60,278,101,15,-0.13,Yes,11-09-2024,Manufacturer_6,Perfume,True,"['Sneakers', 'Soap', 'Deodorant', 'Rice']",39.7392,-104.9903
Deodorant,Electronics,Store_Q,Customer_71,55,175,101,-0.07,Yes,10-09-2024,Manufacturer_10,Cookware_Set,False,"['Jeans', 'Fitness_Tracker']",39.9526,-75.1652
Health_Bar,Fashion,Store_H,Customer_41,185,87,20,0.01,Yes,12-10-2024,Manufacturer_20,Sneakers,False,"['Air_Purifier', 'Weight_Scale', 'Womens_Sandals', 'Womens_Sandals', 'Digital_Camera']",32.7157,-117.1611
Weight_Scale,Health,Store_H,Customer_48,481,100,82,-0.27,No,29-08-2024,Manufacturer_7,Bedding_Set,False,"['Wireless_Headphones', 'Mobile_Phone', 'Dining_Set', 'Toothpaste']",32.7157,-117.1611
Pet_Toys,Fashion,Store_E,Customer_20,198,42,64,-0.06,Yes,28-09-2024,Manufacturer_1,Fitness_Tracker,False,['Sunglasses'],33.4484,-112.074
Sunscreen,Groceries,Store_S,Customer_96,393,165,123,0.24,No,02-09-2024,Manufacturer_10,Wrist_Watch,False,"['Perfume', 'Pet_Shampoo']",32.7767,-96.797
Jeans,Pet Supplies,Store_K,Customer_57,280,122,109,-0.34,No,23-10-2024,Manufacturer_10,Air_Purifier,True,"['Digital_Camera', 'Grooming_Kit', 'Grooming_Kit', 'Salt']",42.3601,-71.0589
Pasta,Pet Supplies,Store_O,Customer_62,159,136,274,0.25,No,21-10-2024,Manufacturer_7,Organic_Banana,True,"['Jeans', 'Pet_Collar', 'Wireless_Headphones', 'Soap', 'Washing_Machine']",44.9778,-93.265
Fresh_Milk,Personal Care,Store_C,Customer_70,44,31,101,0.74,Yes,20-09-2024,Manufacturer_2,Soap,True,"['Laptop', 'Cat_Food']",41.8781,-87.6298
Body_Lotion,Electronics,Store_B,Customer_38,77,23,82,0.73,No,04-09-2024,Manufacturer_13,Fridge,True,"['Conditioner', 'Pet_Toys', 'Gaming_Console', 'Digital_Camera', 'Kitchen_Blender']",34.0522,-118.2437
Face_Wash,Home Essentials,Store_L,Customer_57,153,62,272,-0.58,No,29-09-2024,Manufacturer_15,Digital_Camera,False,"['Smart_Watch', 'Washing_Machine']",25.7617,-80.1918
Fridge,Fashion,Store_J,Customer_44,481,15,276,-0.78,No,14-10-2024,Manufacturer_1,Sugar,True,"['Vitamins', 'Sunscreen', 'Fresh_Milk']",30.2672,-97.7431
Olive_Oil,Electronics,Store_L,Customer_29,493,197,235,-0.46,No,15-09-2024,Manufacturer_5,Bedding_Set,False,"['Fresh_Milk', 'First_Aid_Kit', 'Health_Bar', 'Body_Lotion', 'Leash']",25.7617,-80.1918
Grooming_Kit,Home Essentials,Store_O,Customer_25,317,152,247,0.14,Yes,18-10-2024,Manufacturer_11,Gaming_Console,False,"['Eggs', 'Yoga_Mat', 'Soap', 'Body_Lotion']",44.9778,-93.265
Vacuum_Cleaner,Fashion,Store_E,Customer_6,46,144,109,0.31,No,18-10-2024,Manufacturer_13,Pet_Shampoo,True,"['Womens_Sandals', 'Health_Bar', 'Face_Wash', 'Digital_Camera']",33.4484,-112.074
Pet_Shampoo,Groceries,Store_T,Customer_61,286,105,151,-1.0,Yes,18-09-2024,Manufacturer_19,Jacket,True,['Handbag'],47.6062,-122.3321
Rice,Personal Care,Store_G,Customer_23,500,37,155,-0.91,No,06-10-2024,Manufacturer_15,Chicken_Breast,False,['Pet_Bed'],47.6062,-122.3321
Pet_Bed,Electronics,Store_J,Customer_24,105,67,67,0.99,Yes,15-09-2024,Manufacturer_4,Gaming_Console,False,['Fresh_Milk'],30.2672,-97.7431
Pet_Collar,Personal Care,Store_A,Customer_27,224,14,159,0.78,No,24-09-2024,Manufacturer_9,Chicken_Breast,True,"['Sugar', 'Weight_Scale', 'Dining_Set', 'Mens_T_Shirt']",40.7128,-74.006
Pet_Toys,Pet Supplies,Store_A,Customer_81,208,89,180,-0.81,No,02-09-2024,Manufacturer_15,Mobile_Phone,True,"['Eggs', 'Smart_Watch']",40.7128,-74.006
Toothpaste,Pet Supplies,Store_B,Customer_21,395,181,210,-0.06,No,05-10-2024,Manufacturer_20,Washing_Machine,True,['Laptop'],34.0522,-118.2437
Pet_Shampoo,Personal Care,Store_T,Customer_18,116,155,254,0.95,Yes,02-10-2024,Manufacturer_13,Wrist_Watch,True,['USB_C_Charger'],47.6062,-122.3321
Pet_Carrier,Groceries,Store_J,Customer_80,55,180,212,0.33,Yes,30-08-2024,Manufacturer_17,Conditioner,True,"['Health_Bar', 'Smart_Watch', 'Mobile_Phone', 'Pet_Collar']",30.2672,-97.7431
Kitchen_Blender,Groceries,Store_L,Customer_71,103,59,222,-0.1,Yes,22-10-2024,Manufacturer_3,Shampoo,True,"['Face_Wash', 'Health_Bar', 'Power_Bank']",25.7617,-80.1918
Handbag,Home Essentials,Store_T,Customer_39,493,136,48,-0.87,No,22-09-2024,Manufacturer_9,Pet_Shampoo,False,"['Dining_Set', 'Face_Cream', 'Rice', 'Mens_T_Shirt']",47.6062,-122.3321
Cat_Food,Groceries,Store_P,Customer_27,142,14,79,0.97,Yes,09-09-2024,Manufacturer_4,Pain_Relief_Tablets,True,"['Cookware_Set', 'Pet_Toys']",35.2271,-80.8431
Shampoo,Fashion,Store_G,Customer_42,159,171,298,-0.81,No,12-10-2024,Manufacturer_6,Womens_Dress,True,"['Toothpaste', 'Protein_Shake', 'Salt']",47.6062,-122.3321
Weight_Scale,Home Essentials,Store_T,Customer_14,284,153,241,0.15,No,27-09-2024,Manufacturer_9,Womens_Dress,True,"['Wrist_Watch', 'Shampoo']",47.6062,-122.3321
Iron,Fashion,Store_M,Customer_71,293,11,149,0.71,Yes,19-10-2024,Manufacturer_2,Chicken_Breast,True,['Mobile_Phone'],36.1699,-115.1398
Jacket,Personal Care,Store_J,Customer_96,53,179,94,-0.31,No,24-10-2024,Manufacturer_15,Perfume,True,"['Organic_Banana', 'Cat_Food', 'Sugar', 'Face_Cream']",30.2672,-97.7431
Kitchen_Blender,Fashion,Store_J,Customer_91,427,61,192,-0.16,No,08-09-2024,Manufacturer_20,Fitness_Tracker,False,"['Fridge', 'Eggs', 'Microwave_Oven', 'USB_C_Charger']",30.2672,-97.7431
Fridge,Home Essentials,Store_D,Customer_45,81,144,26,0.15,Yes,14-10-2024,Manufacturer_9,Sugar,True,['Body_Lotion'],29.7604,-95.3698
Sunscreen,Groceries,Store_C,Customer_56,323,143,247,0.96,No,26-09-2024,Manufacturer_12,Toothpaste,False,"['Olive_Oil', 'Toothpaste', 'Whole_Wheat_Bread', 'Laptop', 'Eggs']",41.8781,-87.6298
Mobile_Phone,Pet Supplies,Store_O,Customer_47,147,28,139,0.82,Yes,05-10-2024,Manufacturer_5,Jeans,True,"['Bluetooth_Speaker', 'Rice', 'Grooming_Kit', 'Perfume', 'Toothpaste']",44.9778,-93.265
Air_Purifier,Personal Care,Store_H,Customer_50,455,103,285,-0.29,No,15-10-2024,Manufacturer_14,Washing_Machine,True,['Cookware_Set'],32.7157,-117.1611
Womens_Dress,Health,Store_D,Customer_100,211,137,198,-0.05,Yes,29-09-2024,Manufacturer_19,Digital_Camera,True,"['Pasta', 'Iron', 'Protein_Shake', 'Sneakers', 'Yoga_Mat']",29.7604,-95.3698
Chicken_Breast,Electronics,Store_F,Customer_97,204,190,24,-0.03,Yes,12-10-2024,Manufacturer_7,Gaming_Console,False,"['Conditioner', 'Pet_Collar', 'Health_Bar', 'Whole_Wheat_Bread', 'Organic_Banana']",39.7392,-104.9903
Digital_Camera,Groceries,Store_L,Customer_59,351,157,232,-0.61,No,22-09-2024,Manufacturer_14,Toothpaste,True,"['Laptop', 'Shampoo', 'Deodorant', 'Pasta', 'Bluetooth_Speaker']",25.7617,-80.1918
Gaming_Console,Personal Care,Store_I,Customer_63,221,94,136,-0.87,Yes,20-10-2024,Manufacturer_15,Mobile_Phone,True,"['Dining_Set', 'Health_Bar', 'Pet_Shampoo', 'Bedding_Set']",37.7749,-122.4194
Gaming_Console,Health,Store_A,Customer_77,182,198,154,0.18,Yes,27-09-2024,Manufacturer_16,Cat_Food,True,"['Jeans', 'USB_C_Charger', 'Mens_T_Shirt', 'Sunglasses']",40.7128,-74.006
Scarf,Health,Store_Q,Customer_70,120,18,196,0.58,No,03-09-2024,Manufacturer_11,Yoga_Mat,True,"['LED_TV', 'Bluetooth_Speaker', 'Handbag']",39.9526,-75.1652
Protein_Shake,Fashion,Store_D,Customer_20,30,26,122,-0.8,No,18-10-2024,Manufacturer_19,Eggs,False,['Womens_Sandals'],29.7604,-95.3698
Sports_Bottle,Electronics,Store_N,Customer_33,215,11,54,0.73,No,22-10-2024,Manufacturer_2,Fitness_Tracker,True,"['Sports_Bottle', 'Weight_Scale']",38.9072,-77.0369
Mens_T_Shirt,Home Essentials,Store_N,Customer_97,290,90,13,0.4,Yes,14-10-2024,Manufacturer_14,Dog_Food,False,"['Fridge', 'Face_Wash', 'Mobile_Phone', 'Microwave_Oven']",38.9072,-77.0369
Dining_Set,Fashion,Store_L,Customer_48,129,136,44,-0.86,Yes,09-10-2024,Manufacturer_13,Pet_Bed,False,"['Washing_Machine', 'Sports_Bottle', 'Vacuum_Cleaner', 'LED_TV']",25.7617,-80.1918
Jacket,Personal Care,Store_P,Customer_75,373,122,11,-0.88,Yes,30-08-2024,Manufacturer_5,Handbag,True,"['Pet_Toys', 'Leash', 'Bedding_Set', 'Gaming_Console']",35.2271,-80.8431
Microwave_Oven,Fashion,Store_O,Customer_10,109,157,262,0.87,Yes,16-09-2024,Manufacturer_11,Scarf,True,"['Pasta', 'Jacket', 'Dining_Set', 'Air_Purifier']",44.9778,-93.265
Womens_Sandals,Electronics,Store_I,Customer_8,246,150,277,0.53,Yes,14-10-2024,Manufacturer_8,Blood_Pressure_Monitor,False,"['First_Aid_Kit', 'Pain_Relief_Tablets']",37.7749,-122.4194
Gaming_Console,Personal Care,Store_K,Customer_89,499,128,57,0.7,Yes,08-10-2024,Manufacturer_6,Yoga_Mat,False,"['Vacuum_Cleaner', 'Deodorant']",42.3601,-71.0589
Toothpaste,Electronics,Store_D,Customer_10,63,42,187,-0.93,Yes,12-09-2024,Manufacturer_20,Vacuum_Cleaner,False,"['Fitness_Tracker', 'Bedding_Set', 'Organic_Banana']",29.7604,-95.3698
Body_Lotion,Electronics,Store_J,Customer_59,254,83,211,-1.0,No,11-09-2024,Manufacturer_9,Wrist_Watch,True,"['Scarf', 'Chicken_Breast', 'Pasta', 'Whole_Wheat_Bread', 'Microwave_Oven']",30.2672,-97.7431
Kitchen_Blender,Pet Supplies,Store_R,Customer_59,468,197,268,-0.1,No,19-10-2024,Manufacturer_9,Pet_Toys,False,"['Pain_Relief_Tablets', 'Sports_Bottle', 'Salt', 'Mobile_Phone']",45.5122,-122.6587
Smart_Watch,Personal Care,Store_L,Customer_27,204,184,276,-0.91,No,27-08-2024,Manufacturer_1,Deodorant,False,"['Body_Lotion', 'Fridge', 'Wireless_Headphones']",25.7617,-80.1918
Dining_Set,Groceries,Store_N,Customer_97,141,40,126,-0.8,No,01-09-2024,Manufacturer_5,Handbag,False,"['Microwave_Oven', 'Chicken_Breast', 'Pet_Bed', 'Body_Lotion', 'Digital_Camera']",38.9072,-77.0369
Dining_Set,Home Essentials,Store_Q,Customer_32,85,155,237,0.9,Yes,01-10-2024,Manufacturer_7,Vacuum_Cleaner,False,"['Shampoo', 'Pet_Bed', 'Sunscreen']",39.9526,-75.1652
Bedding_Set,Health,Store_G,Customer_64,478,59,124,0.49,Yes,27-08-2024,Manufacturer_11,Power_Bank,True,"['Wrist_Watch', 'Pet_Toys', 'Olive_Oil', 'Sunscreen', 'Pet_Carrier']",47.6062,-122.3321
Deodorant,Groceries,Store_N,Customer_3,495,187,144,-0.93,No,20-09-2024,Manufacturer_4,Mobile_Phone,False,"['Body_Lotion', 'Womens_Sandals', 'Dining_Set']",38.9072,-77.0369
Grooming_Kit,Home Essentials,Store_D,Customer_27,176,75,195,-0.65,No,19-10-2024,Manufacturer_4,Chicken_Breast,False,"['Pain_Relief_Tablets', 'Eggs', 'Cookware_Set', 'Kitchen_Blender', 'Digital_Camera']",29.7604,-95.3698
Organic_Banana,Fashion,Store_I,Customer_85,469,116,228,-0.02,No,14-10-2024,Manufacturer_10,Soap,True,"['Pain_Relief_Tablets', 'Body_Lotion', 'Leash', 'Soap', 'Eggs']",37.7749,-122.4194
Mobile_Phone,Pet Supplies,Store_F,Customer_61,105,14,44,0.78,Yes,16-09-2024,Manufacturer_9,Power_Bank,True,"['Vitamins', 'Shampoo']",39.7392,-104.9903
Yoga_Mat,Personal Care,Store_E,Customer_37,468,195,268,0.36,Yes,20-10-2024,Manufacturer_9,Face_Wash,True,"['Wrist_Watch', 'Gaming_Console', 'Bluetooth_Speaker', 'Deodorant']",33.4484,-112.074
Pet_Carrier,Pet Supplies,Store_S,Customer_37,54,125,82,-0.69,Yes,12-10-2024,Manufacturer_6,USB_C_Charger,True,"['Laptop', 'Jacket', 'Washing_Machine']",32.7767,-96.797
Jacket,Electronics,Store_A,Customer_43,497,89,170,0.82,Yes,02-09-2024,Manufacturer_15,First_Aid_Kit,False,"['Fitness_Tracker', 'Fresh_Milk']",40.7128,-74.006
Olive_Oil,Health,Store_I,Customer_98,73,36,39,0.76,No,05-10-2024,Manufacturer_3,LED_TV,True,"['Smart_Watch', 'Chicken_Breast']",37.7749,-122.4194
Organic_Banana,Home Essentials,Store_H,Customer_79,182,186,122,0.49,Yes,05-09-2024,Manufacturer_16,Bluetooth_Speaker,False,"['First_Aid_Kit', 'Womens_Sandals', 'Gaming_Console']",32.7157,-117.1611
Perfume,Pet Supplies,Store_G,Customer_25,42,54,113,-0.67,No,05-10-2024,Manufacturer_12,Sneakers,False,"['Scarf', 'Dining_Set', 'First_Aid_Kit', 'Pet_Toys']",47.6062,-122.3321
Perfume,Electronics,Store_E,Customer_42,429,50,245,0.46,Yes,16-09-2024,Manufacturer_20,Health_Bar,True,['Face_Cream'],33.4484,-112.074
Toothpaste,Fashion,Store_N,Customer_22,215,61,202,0.98,Yes,01-09-2024,Manufacturer_13,Handbag,False,"['Sunscreen', 'Power_Bank', 'Chicken_Breast', 'Scarf', 'Treats']",38.9072,-77.0369
Bluetooth_Speaker,Personal Care,Store_F,Customer_29,66,134,255,-0.89,No,30-08-2024,Manufacturer_9,Pet_Collar,True,"['Sports_Bottle', 'Sunscreen', 'Pet_Bed', 'Power_Bank']",39.7392,-104.9903
Weight_Scale,Personal Care,Store_B,Customer_80,141,113,36,0.04,No,08-09-2024,Manufacturer_16,Weight_Scale,False,['Laptop'],34.0522,-118.2437
Rice,Home Essentials,Store_J,Customer_59,336,30,132,-0.89,Yes,16-10-2024,Manufacturer_16,Gaming_Console,True,"['Wireless_Headphones', 'Bluetooth_Speaker']",30.2672,-97.7431
Fitness_Tracker,Pet Supplies,Store_P,Customer_63,474,87,114,0.43,Yes,17-10-2024,Manufacturer_4,Sunscreen,False,['Dog_Food'],35.2271,-80.8431
Mens_T_Shirt,Fashion,Store_D,Customer_75,29,67,49,0.59,Yes,28-09-2024,Manufacturer_10,Sports_Bottle,False,"['Whole_Wheat_Bread', 'Pet_Bed', 'Smart_Watch', 'Pasta']",29.7604,-95.3698
Handbag,Health,Store_T,Customer_96,433,150,267,0.93,Yes,22-09-2024,Manufacturer_18,Washing_Machine,True,['Treats'],47.6062,-122.3321
Dining_Set,Personal Care,Store_Q,Customer_11,416,165,41,0.57,Yes,25-09-2024,Manufacturer_12,Dining_Set,True,"['Protein_Shake', 'Organic_Banana']",39.9526,-75.1652
Cookware_Set,Electronics,Store_D,Customer_93,344,53,22,-0.34,Yes,16-09-2024,Manufacturer_15,Face_Wash,True,['LED_TV'],29.7604,-95.3698
Shampoo,Groceries,Store_H,Customer_14,363,56,267,0.44,No,30-08-2024,Manufacturer_15,Bedding_Set,True,"['Sports_Bottle', 'Pet_Collar', 'Yoga_Mat']",32.7157,-117.1611
Fridge,Pet Supplies,Store_K,Customer_90,498,145,262,-0.59,No,12-09-2024,Manufacturer_4,Fridge,True,['Air_Purifier'],42.3601,-71.0589
Organic_Banana,Home Essentials,Store_Q,Customer_12,374,62,63,0.82,No,22-10-2024,Manufacturer_9,Pasta,False,"['Pet_Carrier', 'Health_Bar']",39.9526,-75.1652
Sports_Bottle,Groceries,Store_O,Customer_11,243,37,260,0.59,Yes,07-09-2024,Manufacturer_18,Womens_Dress,True,"['Scarf', 'Rice', 'Fridge', 'Face_Cream']",44.9778,-93.265
Deodorant,Health,Store_M,Customer_86,276,51,198,-0.54,Yes,11-09-2024,Manufacturer_20,Organic_Banana,True,"['Shampoo', 'Kitchen_Blender']",36.1699,-115.1398
Face_Wash,Health,Store_A,Customer_78,148,5,148,0.71,No,02-10-2024,Manufacturer_16,Face_Cream,False,['Soap'],40.7128,-74.006
Gaming_Console,Health,Store_F,Customer_84,169,65,297,-0.55,Yes,27-08-2024,Manufacturer_9,Soap,True,"['Gaming_Console', 'Face_Wash', 'Weight_Scale']",39.7392,-104.9903
Bluetooth_Speaker,Home Essentials,Store_T,Customer_82,434,83,299,0.37,Yes,24-10-2024,Manufacturer_8,Wrist_Watch,False,"['Perfume', 'Eggs', 'Dog_Food', 'Power_Bank']",47.6062,-122.3321
Soap,Personal Care,Store_H,Customer_42,302,182,299,-0.69,Yes,27-09-2024,Manufacturer_6,Wireless_Headphones,True,"['Leash', 'Womens_Dress', 'Handbag']",32.7157,-117.1611
Pet_Collar,Home Essentials,Store_D,Customer_29,262,19,278,0.04,No,15-09-2024,Manufacturer_15,Body_Lotion,False,"['Weight_Scale', 'Fridge', 'Mens_T_Shirt', 'Pet_Shampoo']",29.7604,-95.3698
Handbag,Electronics,Store_S,Customer_87,373,110,278,-0.71,Yes,19-10-2024,Manufacturer_2,Bluetooth_Speaker,True,"['Air_Purifier', 'Wrist_Watch']",32.7767,-96.797
Wireless_Headphones,Electronics,Store_E,Customer_50,191,89,96,-0.51,Yes,01-10-2024,Manufacturer_20,Rice,True,"['Pasta', 'Iron', 'Sunscreen', 'Smart_Watch']",33.4484,-112.074
Bedding_Set,Pet Supplies,Store_S,Customer_50,134,183,289,-0.66,Yes,22-10-2024,Manufacturer_19,Fresh_Milk,False,"['Wrist_Watch', 'Womens_Sandals', 'Cat_Food', 'Body_Lotion']",32.7767,-96.797
Health_Bar,Electronics,Store_M,Customer_10,368,174,138,-0.11,No,08-09-2024,Manufacturer_6,USB_C_Charger,False,"['Face_Cream', 'Bluetooth_Speaker', 'Yoga_Mat', 'Pet_Toys', 'Sports_Bottle']",36.1699,-115.1398
Mobile_Phone,Electronics,Store_Q,Customer_56,117,122,133,0.14,Yes,12-10-2024,Manufacturer_1,Dog_Food,False,"['Shampoo', 'Power_Bank', 'Washing_Machine']",39.9526,-75.1652
Vitamins,Home Essentials,Store_O,Customer_89,63,64,34,0.57,No,20-09-2024,Manufacturer_16,Protein_Shake,True,"['Deodorant', 'LED_TV', 'Fridge']",44.9778,-93.265
Pet_Shampoo,Electronics,Store_P,Customer_89,353,46,45,0.22,Yes,05-09-2024,Manufacturer_18,Organic_Banana,True,"['Treats', 'Cat_Food', 'LED_TV', 'Sneakers', 'Grooming_Kit']",35.2271,-80.8431
USB_C_Charger,Home Essentials,Store_Q,Customer_45,481,69,123,-0.2,Yes,19-10-2024,Manufacturer_3,Vacuum_Cleaner,False,"['First_Aid_Kit', 'Scarf', 'Scarf', 'Perfume']",39.9526,-75.1652
Weight_Scale,Fashion,Store_D,Customer_51,73,173,36,0.42,Yes,22-10-2024,Manufacturer_1,Face_Cream,False,"['USB_C_Charger', 'Toothpaste']",29.7604,-95.3698
Pet_Shampoo,Groceries,Store_I,Customer_35,353,67,74,0.9,No,16-10-2024,Manufacturer_16,Sugar,True,"['Toothpaste', 'Weight_Scale', 'Yoga_Mat', 'Wireless_Headphones', 'Pet_Shampoo']",37.7749,-122.4194
Kitchen_Blender,Pet Supplies,Store_A,Customer_60,90,188,217,0.31,Yes,23-10-2024,Manufacturer_1,Pet_Carrier,False,"['Face_Cream', 'Sunscreen', 'Weight_Scale']",40.7128,-74.006
Scarf,Fashion,Store_R,Customer_4,313,159,266,0.37,No,01-09-2024,Manufacturer_14,Bluetooth_Speaker,False,"['Body_Lotion', 'Grooming_Kit', 'Blood_Pressure_Monitor', 'Weight_Scale']",45.5122,-122.6587
Gaming_Console,Personal Care,Store_K,Customer_19,33,7,95,-0.6,No,21-09-2024,Manufacturer_1,Vacuum_Cleaner,False,"['Microwave_Oven', 'Pet_Carrier', 'Shampoo']",42.3601,-71.0589
Fresh_Milk,Groceries,Store_S,Customer_1,410,106,247,0.8,Yes,16-10-2024,Manufacturer_11,USB_C_Charger,True,['Dog_Food'],32.7767,-96.797
Washing_Machine,Home Essentials,Store_J,Customer_60,338,40,126,0.39,Yes,18-09-2024,Manufacturer_13,Organic_Banana,False,"['Body_Lotion', 'Kitchen_Blender', 'Yoga_Mat']",30.2672,-97.7431
Sunglasses,Home Essentials,Store_O,Customer_59,265,13,195,0.7,Yes,03-09-2024,Manufacturer_4,Sunglasses,True,"['Sugar', 'Jacket', 'Sunglasses', 'Cat_Food', 'Gaming_Console']",44.9778,-93.265
Vitamins,Pet Supplies,Store_R,Customer_98,131,16,67,-0.89,Yes,19-10-2024,Manufacturer_15,Soap,True,"['Power_Bank', 'Organic_Banana', 'Vitamins', 'Laptop']",45.5122,-122.6587
Perfume,Electronics,Store_R,Customer_39,244,51,130,-0.26,Yes,24-10-2024,Manufacturer_9,Sports_Bottle,False,"['Toothpaste', 'Fresh_Milk', 'Scarf', 'Gaming_Console', 'Jacket']",45.5122,-122.6587
First_Aid_Kit,Health,Store_L,Customer_39,254,129,101,-0.43,No,13-09-2024,Manufacturer_18,Leash,True,"['Conditioner', 'Washing_Machine', 'Jeans', 'Dog_Food']",25.7617,-80.1918
